customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST04847,Female,0,No,Yes,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,82.18,4459.79,No
CUST04848,Male,0,No,No,38,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,97.49,3641.31,No
CUST04849,Male,0,No,Yes,66,Yes,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,85.3,5628.82,No
CUST04850,Female,0,Yes,Yes,67,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,33.1,2086.58,Yes
CUST04851,Female,0,Yes,Yes,14,Yes,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1382.39,Yes
CUST04852,Female,0,Yes,No,20,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,69.69,1488.85,Yes
CUST04853,Male,0,No,No,70,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.13,6802.42,No
CUST04854,Male,0,Yes,No,0,Yes,DSL,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.07,7.27,Yes
CUST04855,Male,0,Yes,No,37,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,35.7,1222.04,No
CUST04856,Female,0,No,No,27,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,62.72,1626.3,Yes
CUST04857,Female,0,Yes,Yes,54,No,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.28,4764.97,Yes
CUST04858,Female,0,No,No,69,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.57,5702.84,No
CUST04859,Male,0,Yes,No,23,Yes,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.42,1709.05,No
CUST04860,Female,0,No,Yes,16,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,58.71,916.19,Yes
CUST04861,Male,0,Yes,Yes,24,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,70.7,1684.27,No
CUST04862,Female,0,No,No,52,Yes,DSL,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer,111.04,5764.01,No
CUST04863,Female,0,No,Yes,26,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,137.8,3563.7,No
CUST04864,Female,0,Yes,Yes,46,Yes,DSL,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,84.64,3857.32,No
CUST04865,Female,1,No,No,25,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,99.63,2465.21,No
CUST04866,Female,0,No,Yes,54,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,55.82,2997.58,Yes
CUST04867,Male,0,No,No,4,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,No,Electronic check,107.83,355.77,No
CUST04868,Male,0,No,No,25,Yes,DSL,No,No,No,Yes,No,One year,No,Mailed check,65.27,1519.69,No
CUST04869,Female,0,No,No,22,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,42.33,901.64,No
CUST04870,Female,0,Yes,No,43,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.81,4350.81,Yes
CUST04871,Male,0,Yes,No,47,Yes,DSL,No,No,No,No,No,One year,Yes,Mailed check,76.24,3578.0,No
CUST04872,Female,0,Yes,No,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,108.84,5683.17,No
CUST04873,Male,0,No,No,65,Yes,Fiber optic,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,94.66,6001.51,No
CUST04874,Female,0,No,No,58,Yes,DSL,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,41.66,2532.65,Yes
CUST04875,Male,0,No,No,3,Yes,Fiber optic,No,Yes,No,No,Yes,Two year,No,Electronic check,78.62,185.25,Yes
CUST04876,Female,0,Yes,No,49,Yes,DSL,No,No,Yes,No,Yes,One year,Yes,Electronic check,51.58,2349.52,No
CUST04877,Male,1,No,No,1,Yes,DSL,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,105.59,165.05,Yes
CUST04878,Male,0,No,Yes,30,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,76.16,2245.44,No
CUST04879,Female,0,Yes,Yes,43,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,57.54,2468.77,No
CUST04880,Female,0,No,No,23,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.25,544.12,No
CUST04881,Male,0,Yes,No,51,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,103.15,5334.26,No
CUST04882,Female,0,No,No,58,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,65.43,3812.08,No
CUST04883,Male,1,Yes,No,44,Yes,Fiber optic,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,67.45,2848.45,No
CUST04884,Male,0,No,Yes,38,Yes,DSL,No,No,No,No,Yes,One year,Yes,Bank transfer,86.1,3168.79,No
CUST04885,Male,0,Yes,No,71,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,51.89,3561.96,No
CUST04886,Male,0,Yes,No,47,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,36.05,1647.26,No
CUST04887,Female,1,No,No,16,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,78.83,1285.14,Yes
CUST04888,Female,0,No,No,47,No,DSL,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,50.72,2311.56,No
CUST04889,Male,0,Yes,No,35,Yes,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,72.08,2461.26,Yes
CUST04890,Male,0,Yes,No,1,Yes,DSL,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,52.37,0.0,Yes
CUST04891,Female,0,No,No,66,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,40.02,2587.31,No
CUST04892,Female,0,No,No,58,Yes,Fiber optic,Yes,No,No,No,Yes,One year,Yes,Credit card,32.97,1959.48,Yes
CUST04893,Male,0,Yes,No,45,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,76.53,3413.87,No
CUST04894,Male,0,Yes,Yes,49,Yes,Fiber optic,No,Yes,No,No,No,Two year,Yes,Electronic check,101.41,5050.99,No
CUST04895,Male,1,Yes,Yes,42,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,98.45,4085.83,No
CUST04896,Male,1,No,No,25,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.62,1861.51,Yes
CUST04897,Female,0,No,No,68,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,109.62,7432.44,No
CUST04898,Female,0,No,No,40,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,60.61,2441.35,No
CUST04899,Female,0,Yes,No,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,94.47,2304.11,Yes
CUST04900,Female,1,No,No,49,Yes,DSL,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,61.7,3019.7,No
CUST04901,Male,0,Yes,No,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,55.85,824.32,No
CUST04902,Female,1,No,No,23,No,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.24,2284.3,No
CUST04903,Female,0,Yes,No,9,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,84.82,715.03,No
CUST04904,Female,0,Yes,No,6,Yes,Fiber optic,No,No,Yes,Yes,No,One year,No,Mailed check,89.74,641.49,No
CUST04905,Male,0,Yes,No,59,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,36.79,2264.99,Yes
CUST04906,Female,0,Yes,No,31,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,99.73,2984.06,No
CUST04907,Male,1,Yes,No,62,Yes,DSL,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,90.93,5466.11,No
CUST04908,Female,0,No,Yes,46,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,63.93,2955.75,No
CUST04909,Female,0,No,No,17,Yes,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,88.57,1492.85,Yes
CUST04910,Female,0,No,No,15,Yes,Fiber optic,Yes,No,Yes,No,No,One year,Yes,Electronic check,101.4,1320.51,Yes
CUST04911,Female,1,No,Yes,33,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,55.6,1842.91,No
CUST04912,Female,0,Yes,No,6,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.77,336.25,No
CUST04913,Male,0,No,Yes,42,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,66.79,2754.39,No
CUST04914,Female,0,Yes,No,33,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,18.46,733.35,No
CUST04915,Female,0,Yes,No,10,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,82.25,802.52,No
CUST04916,Male,0,Yes,Yes,38,No,DSL,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,96.77,3643.61,No
CUST04917,Male,1,Yes,No,61,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,88.25,5381.2,Yes
CUST04918,Male,0,No,No,66,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,85.98,5563.58,No
CUST04919,Female,0,Yes,No,30,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,99.59,2912.35,No
CUST04920,Female,0,Yes,No,5,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.49,129.94,Yes
CUST04921,Female,0,No,Yes,63,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,34.71,2215.56,No
CUST04922,Female,0,Yes,Yes,40,Yes,Fiber optic,No,Yes,No,Yes,No,Two year,Yes,Mailed check,77.24,3160.82,Yes
CUST04923,Female,1,No,No,55,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,106.53,5879.65,Yes
CUST04924,Female,0,Yes,No,3,Yes,DSL,Yes,No,Yes,No,No,One year,Yes,Electronic check,83.03,263.36,No
CUST04925,Male,0,No,No,21,Yes,Fiber optic,No,No,No,Yes,Yes,One year,Yes,Credit card,64.7,1349.35,No
CUST04926,Male,0,No,Yes,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,93.6,1989.88,No
CUST04927,Male,0,Yes,No,52,Yes,DSL,Yes,No,Yes,No,No,One year,No,Mailed check,83.65,4335.0,No
CUST04928,Female,0,No,No,49,Yes,Fiber optic,Yes,Yes,No,Yes,No,One year,No,Electronic check,68.61,3430.41,No
CUST04929,Male,1,Yes,No,54,Yes,Fiber optic,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,76.98,4217.28,No
CUST04930,Male,0,Yes,Yes,28,Yes,DSL,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,66.07,1736.51,No
CUST04931,Male,0,No,No,22,Yes,DSL,No,No,Yes,No,No,Two year,Yes,Bank transfer,89.37,2015.22,No
CUST04932,Female,1,No,No,13,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.5,576.87,No
CUST04933,Female,0,Yes,Yes,18,Yes,Fiber optic,No,No,Yes,Yes,No,One year,No,Bank transfer,82.25,1432.13,No
CUST04934,Female,0,Yes,No,11,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,95.73,1035.14,Yes
CUST04935,Male,1,Yes,No,60,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.95,4893.77,No
CUST04936,Female,1,No,Yes,49,Yes,DSL,Yes,No,No,No,Yes,One year,Yes,Electronic check,80.23,3870.57,No
CUST04937,Female,0,No,Yes,49,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,No,Electronic check,75.75,3734.84,Yes
CUST04938,Female,0,Yes,No,64,Yes,Fiber optic,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,87.36,5462.8,No
CUST04939,Male,1,No,Yes,53,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.02,3427.71,Yes
CUST04940,Male,0,Yes,Yes,23,Yes,DSL,Yes,No,No,Yes,No,Two year,Yes,Credit card,70.74,1585.4,No
CUST04941,Female,0,No,No,22,Yes,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,51.48,1230.12,Yes
CUST04942,Male,1,No,No,9,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,,541.93,Yes
CUST04943,Female,0,No,No,52,Yes,DSL,No,No,Yes,No,Yes,One year,Yes,Credit card,23.89,1113.89,No
CUST04944,Female,0,Yes,No,63,Yes,Fiber optic,Yes,Yes,No,No,No,One year,No,Mailed check,74.71,4668.9,No
CUST04945,Male,0,Yes,No,52,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,89.4,4596.28,No
CUST04946,Female,0,Yes,No,34,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,72.33,2475.55,No
CUST04947,Male,0,No,Yes,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,97.03,2431.29,No
CUST04948,Female,0,No,No,31,Yes,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,107.38,3298.9,Yes
CUST04949,Male,0,Yes,No,19,Yes,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,73.6,1424.71,No
CUST04950,Male,0,Yes,No,12,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Credit card,49.09,578.25,No
CUST04951,Male,0,Yes,No,31,Yes,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,101.29,3177.19,No
CUST04952,Male,0,No,No,17,Yes,DSL,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,96.23,1554.92,No
CUST04953,Female,0,No,No,53,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,85.22,4512.05,No
CUST04954,Male,0,Yes,No,66,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,60.89,4091.55,Yes
CUST04955,Male,0,No,No,14,No,DSL,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,83.45,1104.62,Yes
CUST04956,Male,0,Yes,Yes,0,Yes,DSL,Yes,Yes,No,No,No,One year,No,Credit card,66.21,0.0,No
CUST04957,Male,0,No,No,63,Yes,DSL,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,55.66,3498.3,No
CUST04958,Male,0,Yes,Yes,21,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,82.98,1621.12,No
CUST04959,Female,0,Yes,No,18,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,49.67,948.95,No
CUST04960,Female,0,No,Yes,62,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,92.9,5711.39,No
CUST04961,Male,0,No,No,61,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.04,4936.89,No
CUST04962,Female,0,Yes,No,42,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.21,3037.12,No
CUST04963,Female,0,No,No,11,Yes,DSL,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,72.96,856.97,No
CUST04964,Male,0,No,No,51,Yes,Fiber optic,No,No,No,No,Yes,Two year,No,Credit card,47.17,2307.76,No
CUST04965,Female,1,Yes,Yes,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,48.67,2609.85,Yes
CUST04966,Male,0,No,No,32,Yes,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,117.32,3830.19,No
CUST04967,Male,0,No,No,40,Yes,DSL,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.23,2753.9,No
CUST04968,Male,0,Yes,No,39,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,38.4,1558.38,No
CUST04969,Male,0,No,No,48,Yes,Fiber optic,No,No,No,No,Yes,Two year,Yes,Mailed check,96.96,4684.39,Yes
CUST04970,Female,1,No,No,37,Yes,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,48.39,1827.21,Yes
CUST04971,Female,0,Yes,Yes,71,Yes,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.42,6344.32,Yes
CUST04972,Male,1,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,110.85,148.47,Yes
CUST04973,Female,0,Yes,Yes,3,Yes,DSL,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,68.57,127.72,No
CUST04974,Female,0,No,No,11,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,102.94,1222.99,No
CUST04975,Female,0,No,No,10,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,No,Bank transfer,92.35,896.67,Yes
CUST04976,Female,1,Yes,No,36,Yes,Fiber optic,Yes,Yes,No,Yes,No,One year,No,Mailed check,113.33,3961.94,No
CUST04977,Female,0,No,Yes,5,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,88.55,428.32,No
CUST04978,Male,0,Yes,No,13,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,60.78,780.22,No
CUST04979,Female,0,No,No,37,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,21.93,829.79,Yes
CUST04980,Female,0,No,No,65,Yes,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,54.2,3491.04,Yes
CUST04981,Female,0,Yes,No,58,Yes,DSL,No,No,No,No,Yes,One year,Yes,Mailed check,61.44,3701.39,No
CUST04982,Female,0,No,No,15,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.82,1409.52,No
CUST04983,Male,0,Yes,Yes,4,Yes,Fiber optic,No,Yes,No,No,No,One year,Yes,Bank transfer,104.35,260.99,No
CUST04984,Male,0,No,No,53,Yes,DSL,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,46.6,2351.3,No
CUST04985,Male,0,No,Yes,56,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,104.57,5795.85,Yes
CUST04986,Male,0,No,No,67,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,54.66,3699.1,No
CUST04987,Female,1,Yes,No,31,Yes,Fiber optic,No,Yes,Yes,Yes,No,One year,No,Mailed check,53.17,1630.63,No
CUST04988,Female,1,No,Yes,4,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,No,Credit card,39.41,184.12,Yes
CUST04989,Female,0,No,Yes,68,Yes,Fiber optic,Yes,Yes,Yes,No,No,One year,No,Electronic check,82.44,5550.95,No
CUST04990,Female,0,No,No,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.36,1218.76,Yes
CUST04991,Female,0,No,No,27,Yes,DSL,No,Yes,Yes,Yes,No,Two year,No,Credit card,106.83,2756.3,No
CUST04992,Female,1,No,No,30,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,51.3,1550.29,Yes
CUST04993,Female,0,Yes,No,71,Yes,Fiber optic,No,No,No,No,No,Two year,Yes,Bank transfer,92.31,6600.29,No
CUST04994,Female,0,Yes,No,26,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,43.69,1060.55,No
CUST04995,Female,1,No,No,40,Yes,DSL,No,No,Yes,No,Yes,Two year,Yes,Electronic check,99.8,,No
CUST04996,Male,0,Yes,No,36,Yes,DSL,Yes,No,Yes,No,No,Two year,Yes,Electronic check,76.93,2617.79,No
CUST04997,Female,0,No,Yes,72,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,81.32,5909.46,Yes
CUST04998,Female,0,No,No,69,No,DSL,No,Yes,No,Yes,Yes,One year,Yes,Credit card,65.04,4552.89,No
CUST04999,Female,0,No,Yes,46,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.62,2855.58,Yes
CUST05000,Male,0,No,No,7,Yes,Fiber optic,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,86.42,628.54,Yes
CUST05001,Male,1,No,No,25,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Credit card,119.21,2909.79,Yes
CUST05002,Male,0,No,Yes,48,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,47.76,2314.17,No
CUST05003,Female,0,No,No,58,Yes,DSL,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.48,3778.25,No
CUST05004,Female,0,Yes,Yes,54,Yes,Fiber optic,No,Yes,Yes,Yes,No,Two year,No,Credit card,58.68,3166.98,No
CUST05005,Female,0,Yes,No,35,Yes,DSL,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,36.21,1218.73,No
CUST05006,Female,0,Yes,No,48,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,35.89,1674.53,No
CUST05007,Male,0,No,No,22,Yes,DSL,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,55.69,1161.46,No
CUST05008,Female,0,Yes,No,46,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,64.1,2998.16,No
CUST05009,Female,0,No,No,34,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,109.4,3851.2,Yes
CUST05010,Male,0,No,No,49,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,98.73,5018.11,Yes
CUST05011,Female,0,Yes,Yes,63,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,53.49,3442.88,Yes
CUST05012,Male,1,No,No,59,Yes,DSL,No,No,No,No,No,One year,Yes,Electronic check,93.32,5503.68,Yes
CUST05013,Female,0,Yes,No,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,54.02,2941.08,No
CUST05014,Female,0,No,Yes,56,Yes,Fiber optic,No,Yes,No,No,No,Two year,Yes,Credit card,71.8,4047.2,No
CUST05015,Female,0,Yes,Yes,12,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,82.09,955.96,No
CUST05016,Female,1,Yes,Yes,13,No,Fiber optic,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,126.75,1803.95,No
CUST05017,Male,0,Yes,Yes,61,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.72,5000.64,No
CUST05018,Female,0,No,Yes,39,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.05,1384.1,No
CUST05019,Female,0,Yes,No,31,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,No,Credit card,92.6,2946.31,No
CUST05020,Female,0,No,No,48,Yes,Fiber optic,Yes,Yes,No,Yes,No,Two year,No,Mailed check,102.43,4961.51,No
CUST05021,Female,0,No,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,96.21,501.09,Yes
CUST05022,Male,1,Yes,Yes,12,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,49.14,594.52,No
CUST05023,Female,0,Yes,No,10,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,77.11,765.46,Yes
CUST05024,Male,0,Yes,No,41,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,73.55,2806.78,No
CUST05025,Female,0,No,Yes,4,Yes,DSL,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,118.24,359.23,No
CUST05026,Male,0,No,No,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,89.42,354.64,No
CUST05027,Male,0,Yes,No,49,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Electronic check,116.92,5670.85,No
CUST05028,Male,0,No,Yes,53,Yes,DSL,No,No,No,Yes,No,One year,No,Electronic check,56.27,3028.86,No
CUST05029,Female,0,No,No,18,Yes,DSL,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,68.58,1335.47,No
CUST05030,Male,0,No,No,50,Yes,DSL,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.56,2862.12,No
CUST05031,Male,0,Yes,No,7,Yes,Fiber optic,Yes,Yes,No,No,No,Two year,Yes,Electronic check,98.47,818.01,Yes
CUST05032,Female,0,Yes,No,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,102.49,2958.35,Yes
CUST05033,Male,0,Yes,No,26,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,83.77,2208.89,No
CUST05034,Male,0,No,No,25,Yes,DSL,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,76.37,2064.21,Yes
CUST05035,Male,0,No,No,63,Yes,DSL,No,No,Yes,No,No,Month-to-month,Yes,Credit card,84.45,5397.41,Yes
CUST05036,Male,0,Yes,No,5,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,39.44,182.92,No
CUST05037,Female,0,Yes,No,45,No,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,63.72,2824.66,Yes
CUST05038,Female,1,No,No,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,65.73,1212.9,No
CUST05039,Female,0,Yes,No,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,73.66,2532.83,No
CUST05040,Male,0,No,Yes,14,Yes,DSL,Yes,No,Yes,Yes,Yes,One year,No,Credit card,57.7,908.78,No
CUST05041,Male,1,Yes,Yes,53,Yes,Fiber optic,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,52.77,2839.99,No
CUST05042,Male,0,Yes,Yes,4,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,34.05,152.96,Yes
